date,time,open,high,low,close,volume
09/03/2013,10:07:47.819,1640.25,1645.5,1645.5,1645.5,53.0
09/03/2013,10:07:47.819,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:07:47.819,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:07:47.819,1640.25,1645.5,1645.5,1645.5,100.0
09/03/2013,10:07:58.432,1640.25,1645.5,1645.5,1645.5,56.0
09/03/2013,10:07:58.432,1640.25,1645.5,1645.5,1645.5,53.0
09/03/2013,10:07:58.432,1640.25,1645.5,1645.5,1645.5,57.0
09/03/2013,10:07:58.438,1640.25,1645.5,1645.5,1645.5,51.0
09/03/2013,10:07:58.438,1640.25,1645.5,1645.5,1645.5,64.0
09/03/2013,10:07:58.443,1640.25,1645.5,1645.5,1645.5,51.0
09/03/2013,10:07:59.501,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:08:00.914,1640.25,1645.5,1645.5,1645.5,51.0
09/03/2013,10:08:13.250,1640.25,1645.5,1645.25,1645.5,57.0
09/03/2013,10:08:13.250,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:08:16.754,1640.25,1645.75,1645.5,1645.75,131.0
09/03/2013,10:08:17.629,1640.25,1645.75,1645.5,1645.75,50.0
09/03/2013,10:08:17.629,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:08:17.754,1640.25,1645.75,1645.75,1645.75,52.0
09/03/2013,10:08:17.887,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:08:17.892,1640.25,1645.75,1645.75,1645.75,59.0
09/03/2013,10:08:42.624,1640.25,1645.75,1645.5,1645.75,51.0
09/03/2013,10:08:42.624,1640.25,1645.75,1645.75,1645.75,75.0
09/03/2013,10:08:42.624,1640.25,1645.75,1645.75,1645.75,61.0
09/03/2013,10:08:42.624,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:08:55.233,1640.25,1646.0,1645.75,1646.0,50.0
09/03/2013,10:08:55.233,1640.25,1646.0,1646.0,1646.0,64.0
09/03/2013,10:09:04.222,1640.25,1646.0,1645.75,1645.75,50.0
09/03/2013,10:09:04.222,1640.25,1645.75,1645.75,1645.75,51.0
09/03/2013,10:09:04.222,1640.25,1645.75,1645.75,1645.75,52.0
09/03/2013,10:09:04.222,1640.25,1645.75,1645.75,1645.75,110.0
09/03/2013,10:09:04.222,1640.25,1645.75,1645.75,1645.75,124.0
09/03/2013,10:09:04.222,1640.25,1645.75,1645.75,1645.75,54.0
09/03/2013,10:09:20.783,1640.25,1645.75,1645.5,1645.75,51.0
09/03/2013,10:09:20.783,1640.25,1645.75,1645.75,1645.75,76.0
09/03/2013,10:09:20.788,1640.25,1645.75,1645.75,1645.75,51.0
09/03/2013,10:09:21.889,1640.25,1645.75,1645.75,1645.75,54.0
09/03/2013,10:09:21.889,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:09:21.889,1640.25,1645.75,1645.75,1645.75,51.0
09/03/2013,10:09:21.894,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:09:53.958,1640.25,1645.75,1645.5,1645.5,51.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,56.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,70.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,62.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,82.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,119.0
09/03/2013,10:10:00.328,1640.25,1645.75,1645.75,1645.75,51.0
09/03/2013,10:10:10.734,1640.25,1646.0,1645.75,1646.0,50.0
09/03/2013,10:10:10.734,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:10:10.734,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:10:10.734,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:10:10.734,1640.25,1646.0,1646.0,1646.0,53.0
09/03/2013,10:10:10.734,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:10:10.746,1640.25,1646.0,1646.0,1646.0,61.0
09/03/2013,10:10:11.289,1640.25,1646.0,1646.0,1646.0,54.0
09/03/2013,10:10:11.289,1640.25,1646.0,1646.0,1646.0,54.0
09/03/2013,10:10:12.025,1640.25,1646.25,1646.0,1646.25,54.0
09/03/2013,10:10:17.078,1640.25,1646.25,1646.0,1646.0,51.0
09/03/2013,10:10:17.078,1640.25,1646.0,1646.0,1646.0,61.0
09/03/2013,10:10:17.083,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:10:17.120,1640.25,1646.0,1646.0,1646.0,51.0
09/03/2013,10:10:19.724,1640.25,1646.0,1645.75,1645.75,71.0
09/03/2013,10:10:22.613,1640.25,1645.75,1645.75,1645.75,70.0
09/03/2013,10:10:22.618,1640.25,1645.75,1645.75,1645.75,52.0
09/03/2013,10:10:22.618,1640.25,1645.75,1645.75,1645.75,169.0
09/03/2013,10:10:22.618,1640.25,1645.75,1645.75,1645.75,55.0
09/03/2013,10:10:23.084,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:10:23.135,1640.25,1645.75,1645.75,1645.75,52.0
09/03/2013,10:10:26.779,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:10:38.121,1640.25,1645.75,1645.5,1645.5,50.0
09/03/2013,10:10:38.121,1640.25,1645.5,1645.5,1645.5,161.0
09/03/2013,10:10:38.125,1640.25,1645.5,1645.5,1645.5,62.0
09/03/2013,10:10:38.125,1640.25,1645.5,1645.5,1645.5,54.0
09/03/2013,10:10:38.125,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:10:38.125,1640.25,1645.5,1645.5,1645.5,54.0
09/03/2013,10:10:38.140,1640.25,1645.5,1645.5,1645.5,51.0
09/03/2013,10:10:38.146,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:10:46.190,1640.25,1645.75,1645.5,1645.75,51.0
09/03/2013,10:10:46.190,1640.25,1645.75,1645.75,1645.75,80.0
09/03/2013,10:10:46.190,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:10:46.190,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:10:46.190,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:10:46.442,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:10:51.053,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:11:01.886,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:11:14.176,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:11:14.176,1640.25,1645.75,1645.75,1645.75,76.0
09/03/2013,10:11:28.113,1640.25,1646.0,1645.75,1646.0,66.0
09/03/2013,10:11:28.113,1640.25,1646.0,1646.0,1646.0,55.0
09/03/2013,10:11:28.113,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:11:28.118,1640.25,1646.0,1646.0,1646.0,53.0
09/03/2013,10:11:28.123,1640.25,1646.0,1646.0,1646.0,72.0
09/03/2013,10:11:28.133,1640.25,1646.0,1646.0,1646.0,52.0
09/03/2013,10:11:30.305,1640.25,1646.0,1645.75,1646.0,51.0
09/03/2013,10:11:30.305,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.0,1646.25,68.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.0,1646.0,90.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.0,1646.25,50.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.25,1646.25,57.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.25,1646.25,74.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:11:31.470,1640.25,1646.25,1646.25,1646.25,58.0
09/03/2013,10:11:31.549,1640.25,1646.5,1646.25,1646.5,51.0
09/03/2013,10:11:33.049,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:11:37.474,1640.25,1646.5,1646.25,1646.25,61.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,56.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,67.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,59.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,54.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,65.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,52.0
09/03/2013,10:11:37.474,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:11:37.479,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:11:37.790,1640.25,1646.5,1646.25,1646.5,52.0
09/03/2013,10:11:44.908,1640.25,1646.5,1646.25,1646.25,57.0
09/03/2013,10:11:48.092,1640.25,1646.5,1646.25,1646.5,50.0
09/03/2013,10:11:50.012,1640.25,1646.5,1646.25,1646.25,50.0
09/03/2013,10:11:50.012,1640.25,1646.25,1646.25,1646.25,57.0
09/03/2013,10:11:50.012,1640.25,1646.25,1646.25,1646.25,111.0
09/03/2013,10:11:50.012,1640.25,1646.25,1646.25,1646.25,53.0
09/03/2013,10:11:50.064,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:11:50.131,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:11:50.240,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:11:50.329,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:11:56.544,1640.25,1646.25,1646.0,1646.25,50.0
09/03/2013,10:11:56.544,1640.25,1646.25,1646.25,1646.25,60.0
09/03/2013,10:12:00.308,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:00.308,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:00.308,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:00.318,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:00.324,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:00.324,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:00.324,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:00.474,1640.25,1646.25,1646.25,1646.25,52.0
09/03/2013,10:12:05.377,1640.25,1646.25,1646.0,1646.25,50.0
09/03/2013,10:12:07.242,1640.25,1646.25,1646.25,1646.25,65.0
09/03/2013,10:12:07.242,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:09.195,1640.25,1646.25,1646.0,1646.25,51.0
09/03/2013,10:12:13.915,1640.25,1646.25,1646.25,1646.25,59.0
09/03/2013,10:12:15.944,1640.25,1646.25,1646.0,1646.25,50.0
09/03/2013,10:12:15.944,1640.25,1646.25,1646.25,1646.25,53.0
09/03/2013,10:12:15.944,1640.25,1646.25,1646.25,1646.25,76.0
09/03/2013,10:12:15.944,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:17.586,1640.25,1646.25,1646.0,1646.0,50.0
09/03/2013,10:12:17.650,1640.25,1646.25,1646.0,1646.25,61.0
09/03/2013,10:12:19.793,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:19.793,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:12:20.466,1640.25,1646.5,1646.25,1646.5,50.0
09/03/2013,10:12:20.466,1640.25,1646.5,1646.5,1646.5,71.0
09/03/2013,10:12:23.003,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:12:28.226,1640.25,1646.5,1646.25,1646.5,55.0
09/03/2013,10:12:28.231,1640.25,1646.5,1646.5,1646.5,54.0
09/03/2013,10:12:28.466,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:12:28.466,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:12:29.862,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:12:38.862,1640.25,1646.5,1646.25,1646.25,52.0
09/03/2013,10:12:38.862,1640.25,1646.25,1646.25,1646.25,55.0
09/03/2013,10:12:38.862,1640.25,1646.25,1646.25,1646.25,55.0
09/03/2013,10:12:38.862,1640.25,1646.25,1646.25,1646.25,53.0
09/03/2013,10:12:38.862,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:38.873,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:12:38.889,1640.25,1646.25,1646.25,1646.25,52.0
09/03/2013,10:12:45.773,1640.25,1646.5,1646.25,1646.5,51.0
09/03/2013,10:12:46.270,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:12:47.655,1640.25,1646.5,1646.5,1646.5,56.0
09/03/2013,10:13:00.484,1640.25,1646.5,1646.25,1646.25,53.0
09/03/2013,10:13:00.484,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:13:18.527,1640.25,1646.5,1646.25,1646.5,68.0
09/03/2013,10:13:18.527,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:13:18.527,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:13:18.527,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:13:18.527,1640.25,1646.5,1646.5,1646.5,61.0
09/03/2013,10:13:19.005,1640.25,1646.5,1646.5,1646.5,57.0
09/03/2013,10:13:19.010,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:13:19.305,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:13:19.773,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:13:19.832,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:13:21.819,1640.25,1646.75,1646.5,1646.75,52.0
09/03/2013,10:13:25.320,1640.25,1646.75,1646.75,1646.75,52.0
09/03/2013,10:13:49.281,1640.25,1646.75,1646.5,1646.5,87.0
09/03/2013,10:13:50.449,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:13:50.449,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:13:50.449,1640.25,1646.5,1646.5,1646.5,59.0
09/03/2013,10:13:53.060,1640.25,1646.75,1646.5,1646.75,50.0
09/03/2013,10:13:53.905,1640.25,1646.75,1646.5,1646.75,50.0
09/03/2013,10:13:53.910,1640.25,1646.75,1646.75,1646.75,62.0
09/03/2013,10:13:53.910,1640.25,1646.75,1646.75,1646.75,50.0
09/03/2013,10:14:14.378,1640.25,1646.75,1646.5,1646.5,50.0
09/03/2013,10:14:14.384,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:14:14.384,1640.25,1646.5,1646.5,1646.5,71.0
09/03/2013,10:14:14.384,1640.25,1646.5,1646.5,1646.5,54.0
09/03/2013,10:14:14.384,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:14:15.728,1640.25,1646.5,1646.5,1646.5,65.0
09/03/2013,10:14:15.733,1640.25,1646.5,1646.5,1646.5,56.0
09/03/2013,10:14:15.733,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:14:15.733,1640.25,1646.5,1646.5,1646.5,57.0
09/03/2013,10:14:17.228,1640.25,1646.5,1646.25,1646.5,65.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,157.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,57.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,59.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:14:17.228,1640.25,1646.25,1646.25,1646.25,55.0
09/03/2013,10:14:18.513,1640.25,1646.25,1646.0,1646.0,51.0
09/03/2013,10:14:20.250,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:14:38.264,1640.25,1646.25,1646.0,1646.25,56.0
09/03/2013,10:14:51.413,1640.25,1646.25,1646.0,1646.25,50.0
09/03/2013,10:14:51.413,1640.25,1646.25,1646.25,1646.25,55.0
09/03/2013,10:14:51.413,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:14:51.413,1640.25,1646.25,1646.25,1646.25,95.0
09/03/2013,10:14:52.726,1640.25,1646.5,1646.25,1646.5,51.0
09/03/2013,10:14:52.726,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:14:52.726,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:14:52.762,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:00.231,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:15:00.231,1640.25,1646.5,1646.5,1646.5,64.0
09/03/2013,10:15:00.236,1640.25,1646.5,1646.5,1646.5,58.0
09/03/2013,10:15:00.746,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:02.945,1640.25,1646.75,1646.5,1646.5,55.0
09/03/2013,10:15:02.945,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:02.945,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:15:02.945,1640.25,1646.5,1646.5,1646.5,56.0
09/03/2013,10:15:02.945,1640.25,1646.5,1646.5,1646.5,54.0
09/03/2013,10:15:02.960,1640.25,1646.5,1646.5,1646.5,271.0
09/03/2013,10:15:02.965,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:15:02.965,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:02.976,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:15:05.500,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:05.500,1640.25,1646.5,1646.5,1646.5,75.0
09/03/2013,10:15:22.133,1640.25,1646.75,1646.5,1646.5,50.0
09/03/2013,10:15:22.133,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:22.133,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:22.133,1640.25,1646.5,1646.5,1646.5,212.0
09/03/2013,10:15:22.144,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:26.807,1640.25,1646.5,1646.25,1646.5,55.0
09/03/2013,10:15:26.807,1640.25,1646.5,1646.5,1646.5,69.0
09/03/2013,10:15:26.807,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:15:26.807,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:26.807,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:15:30.055,1640.25,1646.5,1646.5,1646.5,55.0
09/03/2013,10:15:30.055,1640.25,1646.5,1646.5,1646.5,69.0
09/03/2013,10:15:30.055,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:30.055,1640.25,1646.5,1646.5,1646.5,66.0
09/03/2013,10:15:46.922,1640.25,1646.75,1646.5,1646.75,51.0
09/03/2013,10:15:48.263,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:15:48.273,1640.25,1646.5,1646.5,1646.5,53.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,55.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,52.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,78.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,94.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,69.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,50.0
09/03/2013,10:15:53.616,1640.25,1646.5,1646.5,1646.5,55.0
09/03/2013,10:15:53.638,1640.25,1646.5,1646.5,1646.5,51.0
09/03/2013,10:16:02.270,1640.25,1646.5,1646.25,1646.25,54.0
09/03/2013,10:16:02.287,1640.25,1646.5,1646.25,1646.25,50.0
09/03/2013,10:16:02.287,1640.25,1646.25,1646.25,1646.25,57.0
09/03/2013,10:16:02.287,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:16:02.287,1640.25,1646.25,1646.25,1646.25,51.0
09/03/2013,10:16:02.287,1640.25,1646.25,1646.25,1646.25,61.0
09/03/2013,10:16:02.287,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:16:06.177,1640.25,1646.25,1646.0,1646.0,68.0
09/03/2013,10:16:06.205,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:16:06.263,1640.25,1646.25,1646.25,1646.25,50.0
09/03/2013,10:16:10.574,1640.25,1646.25,1646.0,1646.0,50.0
09/03/2013,10:16:10.574,1640.25,1646.0,1646.0,1646.0,50.0
09/03/2013,10:16:10.574,1640.25,1646.0,1646.0,1646.0,110.0
09/03/2013,10:16:10.574,1640.25,1646.0,1646.0,1646.0,54.0
09/03/2013,10:16:10.574,1640.25,1646.0,1646.0,1646.0,51.0
09/03/2013,10:16:12.652,1640.25,1646.0,1645.75,1645.75,50.0
09/03/2013,10:16:22.479,1640.25,1646.0,1645.75,1645.75,53.0
09/03/2013,10:16:22.479,1640.25,1645.75,1645.75,1645.75,52.0
09/03/2013,10:16:22.479,1640.25,1645.75,1645.75,1645.75,57.0
09/03/2013,10:16:22.479,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:16:24.108,1640.25,1645.75,1645.75,1645.75,56.0
09/03/2013,10:16:24.108,1640.25,1645.75,1645.75,1645.75,50.0
09/03/2013,10:16:24.113,1640.25,1645.75,1645.75,1645.75,53.0
09/03/2013,10:16:24.113,1640.25,1645.75,1645.75,1645.75,64.0
09/03/2013,10:16:24.818,1640.25,1645.75,1645.5,1645.5,50.0
09/03/2013,10:16:31.381,1640.25,1645.5,1645.5,1645.5,51.0
09/03/2013,10:16:31.381,1640.25,1645.5,1645.5,1645.5,66.0
09/03/2013,10:16:31.381,1640.25,1645.5,1645.5,1645.5,113.0
09/03/2013,10:16:31.381,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:16:31.381,1640.25,1645.5,1645.5,1645.5,52.0
09/03/2013,10:16:31.920,1640.25,1645.5,1645.5,1645.5,50.0
09/03/2013,10:16:40.764,1640.25,1645.5,1645.25,1645.25,51.0
09/03/2013,10:16:40.764,1640.25,1645.25,1645.25,1645.25,50.0
09/03/2013,10:16:40.764,1640.25,1645.25,1645.25,1645.25,51.0
09/03/2013,10:16:40.770,1640.25,1645.25,1645.25,1645.25,51.0
09/03/2013,10:16:40.770,1640.25,1645.25,1645.25,1645.25,50.0
09/03/2013,10:16:40.770,1640.25,1645.25,1645.25,1645.25,52.0
09/03/2013,10:16:40.775,1640.25,1645.25,1645.25,1645.25,54.0
09/03/2013,10:16:43.817,1640.25,1645.5,1645.25,1645.25,57.0
09/03/2013,10:16:51.607,1640.25,1645.5,1645.25,1645.25,56.0
09/03/2013,10:16:58.961,1640.25,1645.5,1645.25,1645.25,51.0
09/03/2013,10:16:58.961,1640.25,1645.25,1645.25,1645.25,54.0
09/03/2013,10:16:58.961,1640.25,1645.25,1645.25,1645.25,50.0
09/03/2013,10:16:58.972,1640.25,1645.25,1645.25,1645.25,50.0
09/03/2013,10:17:00.286,1640.25,1645.25,1645.0,1645.0,50.0
09/03/2013,10:17:00.491,1640.25,1645.25,1645.0,1645.25,78.0
09/03/2013,10:17:00.491,1640.25,1645.25,1645.25,1645.25,54.0
09/03/2013,10:17:00.491,1640.25,1645.25,1645.25,1645.25,50.0
09/03/2013,10:17:01.175,1640.25,1645.25,1645.25,1645.25,51.0
09/03/2013,10:17:02.217,1640.25,1645.25,1645.25,1645.25,73.0
09/03/2013,10:17:02.777,1640.25,1645.25,1645.25,1645.25,104.0
09/03/2013,10:17:02.777,1640.25,1645.25,1645.25,1645.25,52.0
09/03/2013,10:17:02.777,1640.25,1645.25,1645.25,1645.25,53.0
09/03/2013,10:17:04.465,1640.25,1645.25,1645.0,1645.0,51.0
09/03/2013,10:17:08.308,1640.25,1645.25,1645.0,1645.0,53.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,132.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,51.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,50.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,51.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,65.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,75.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,50.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,70.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,57.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,147.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,61.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,51.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,69.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,51.0
09/03/2013,10:17:08.308,1640.25,1645.0,1645.0,1645.0,50.0
09/03/2013,10:17:08.925,1640.25,1645.0,1644.75,1644.75,50.0
09/03/2013,10:17:11.418,1640.25,1644.75,1644.75,1644.75,62.0
09/03/2013,10:17:11.698,1640.25,1645.0,1644.75,1644.75,51.0
09/03/2013,10:17:12.066,1640.25,1644.75,1644.75,1644.75,51.0
09/03/2013,10:17:13.962,1640.25,1645.0,1644.75,1644.75,336.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,50.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,58.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,50.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,50.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,70.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,62.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,54.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.75,1644.75,60.0
09/03/2013,10:17:13.962,1640.25,1644.75,1644.5,1644.5,50.0
09/03/2013,10:17:14.304,1640.25,1644.75,1644.5,1644.75,102.0
09/03/2013,10:17:15.582,1640.25,1644.75,1644.5,1644.5,51.0
09/03/2013,10:17:17.161,1640.25,1644.5,1644.5,1644.5,55.0
09/03/2013,10:17:17.161,1640.25,1644.5,1644.5,1644.5,157.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,343.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,68.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,62.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,50.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,51.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,51.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,50.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,58.0
09/03/2013,10:17:17.807,1640.25,1644.5,1644.5,1644.5,72.0
09/03/2013,10:17:17.813,1640.25,1644.5,1644.25,1644.25,50.0
09/03/2013,10:17:17.935,1640.25,1644.5,1644.25,1644.25,51.0
